#This file was generated on Thu Apr 27 00:54:51 2023
#Using the somd command, of the molecular library Sire version <2023.1.3> 
#For more information visit: https://github.com/openbiosim/sire
#
#General information on simulation parameters:
#Simulation used 25000 moves, 2 cycles and 200 ps of simulation time
#Generating lambda is		 1.00000
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 1.0)
#Generating temperature is 	25°C
#Energy was saved every 200 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
     200           -1.33317519e+05            1.42417638e+00            9.98576837e-01            1.00142519e+00     2.424075285886641e+04     2.424097972372242e+04     2.424120750912892e+04     2.424143465102284e+04     2.424166191654862e+04     2.424257097423084e+04
     400           -1.29350808e+05            7.36983964e-02            9.99926304e-01            1.00007370e+00     2.416150690566323e+04     2.416156292124294e+04     2.416161981447389e+04     2.416167613482882e+04     2.416173254604813e+04     2.416195818643303e+04
     600           -1.26900135e+05            7.10713494e-01            9.99289539e-01            1.00071097e+00     2.429687784449831e+04     2.429701242364432e+04     2.429714781317440e+04     2.429728262919371e+04     2.429741755896083e+04     2.429795727342335e+04
     800           -1.25387469e+05           -3.03341109e-01            1.00030339e+00            9.99696705e-01     2.427595158328892e+04     2.427596106093299e+04     2.427597134984829e+04     2.427598106054022e+04     2.427599088781878e+04     2.427603019234864e+04
    1000           -1.24462419e+05            3.94242934e+00            9.96065332e-01            1.00395021e+00     2.424151894864384e+04     2.424205125374616e+04     2.424258438422729e+04     2.424311693465089e+04     2.424364959736315e+04     2.424578024608246e+04
    1200           -1.23541152e+05            8.45189555e-01            9.99155168e-01            1.00084555e+00     2.420825750093754e+04     2.420840968772599e+04     2.420856273108646e+04     2.420871517762861e+04     2.420886773796337e+04     2.420947797498920e+04
    1400           -1.23327693e+05            1.13359980e+00            9.98867042e-01            1.00113424e+00     2.431915752866796e+04     2.431934763613426e+04     2.431953859643883e+04     2.431972895977274e+04     2.431991943808212e+04     2.432068134749629e+04
    1600           -1.22785581e+05            3.77294110e+00            9.96234168e-01            1.00378007e+00     2.438304240791421e+04     2.438356350045226e+04     2.438408544709505e+04     2.438460679086831e+04     2.438512825364860e+04     2.438721409938300e+04
    1800           -1.22758098e+05            2.36140392e+00            9.97641382e-01            1.00236419e+00     2.412290381123166e+04     2.412324297941532e+04     2.412358292961855e+04     2.412392230835708e+04     2.412426180840053e+04     2.412561980556941e+04
    2000           -1.22667658e+05            7.22969537e-01            9.99277292e-01            1.00072323e+00     2.414382948342836e+04     2.414396633924742e+04     2.414410408557973e+04     2.414424119728731e+04     2.414437843586757e+04     2.414492738830677e+04
