#This file was generated on Mon Feb 10 22:22:01 2025
#Using the somd command, of the molecular library Sire version <2024.4.0.dev> 
#For more information visit: https://github.com/openbiosim/sire
#
#General information on simulation parameters:
#Simulation used 50000 moves, 1 cycles and 200 ps of simulation time
#Generating lambda is		 0.50000
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 1.0)
#Generating temperature is 	25°C
#Energy was saved every 200 steps 
#
#
#   [step]               [potential]                [gradient]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
     200           -1.37373260e+05            4.42265371e+00            9.95558588e-01            1.00440367e+00     2.419825340466294e+04     2.419879699386790e+04     2.419934153910588e+04     2.419988545645480e+04     2.420042947565432e+04     2.420260554664571e+04
     400           -1.33445915e+05            2.87226030e+00            9.97103094e-01            1.00284746e+00     2.427635592722076e+04     2.427670604730135e+04     2.427705698100989e+04     2.427740732177332e+04     2.427775778815675e+04     2.427915964909274e+04
     600           -1.31199926e+05            8.39508591e-01            9.99130771e-01            1.00080974e+00     2.419847341713797e+04     2.419856888053917e+04     2.419866515196472e+04     2.419876086091858e+04     2.419885667667419e+04     2.419923993621040e+04
     800           -1.29848829e+05            1.40103285e+00            9.98573271e-01            1.00137526e+00     2.436377421760372e+04     2.436393995720025e+04     2.436410644937352e+04     2.436427241765605e+04     2.436443848551896e+04     2.436510275343421e+04
    1000           -1.28783982e+05            7.62660839e-01            9.99205242e-01            1.00073051e+00     2.434672106530542e+04     2.434680806026550e+04     2.434689601835570e+04     2.434698331874438e+04     2.434707073857558e+04     2.434742041184574e+04
    1200           -1.27884867e+05            5.13402259e+00            9.94864794e-01            1.00513274e+00     2.424791329013002e+04     2.424854642089789e+04     2.424918038440154e+04     2.424981375967150e+04     2.425044725083691e+04     2.425298121154381e+04
    1400           -1.27658959e+05            9.61069431e-01            9.99012665e-01            1.00093475e+00     2.425693806847734e+04     2.425704968400944e+04     2.425716220190720e+04     2.425727409246141e+04     2.425738610173005e+04     2.425783413498276e+04
    1600           -1.27530199e+05            1.56430982e+00            9.98395953e-01            1.00152445e+00     2.416647756327888e+04     2.416666531987171e+04     2.416685389036132e+04     2.416704186676684e+04     2.416722996940358e+04     2.416798237552826e+04
    1800           -1.27194100e+05            2.58541432e+00            9.97389318e-01            1.00256000e+00     2.437048935360915e+04     2.437080579632247e+04     2.437112310876551e+04     2.437143982451573e+04     2.437175664968253e+04     2.437302394575590e+04
    2000           -1.27187052e+05            1.67348342e+00            9.98298293e-01            1.00164516e+00     2.412980439786513e+04     2.413000525503975e+04     2.413020693727953e+04     2.413040803159179e+04     2.413060924449677e+04     2.413141409112842e+04
    2200           -1.26937327e+05            2.02145880e+00            9.97948662e-01            1.00199145e+00     2.417892180552565e+04     2.417916614808119e+04     2.417941139784431e+04     2.417965602152308e+04     2.417990076149047e+04     2.418087971745530e+04
    2400           -1.26958206e+05            2.46877981e+00            9.97509334e-01            1.00244678e+00     2.419361791899992e+04     2.419391779552083e+04     2.419421853841705e+04     2.419451866981836e+04     2.419481892168224e+04     2.419601992436456e+04
    2600           -1.26906655e+05            9.49621800e-01            9.99018176e-01            1.00091736e+00     2.422048344061802e+04     2.422059353615444e+04     2.422070451798348e+04     2.422081489316587e+04     2.422092537861248e+04     2.422136731660694e+04
    2800           -1.27169364e+05            2.24445171e+00            9.97719792e-01            1.00220853e+00     2.425784653714441e+04     2.425812048044511e+04     2.425839524520866e+04     2.425866942923598e+04     2.425894372773078e+04     2.426004091831715e+04
    3000           -1.27135164e+05            5.12787909e+00            9.94859621e-01            1.00511516e+00     2.424749322998423e+04     2.424812467115103e+04     2.424875704733733e+04     2.424938878513659e+04     2.425002063863454e+04     2.425254804728485e+04
    3200           -1.26880917e+05            2.80766501e+00            9.97158845e-01            1.00277397e+00     2.419544564412821e+04     2.419578792141897e+04     2.419613114003477e+04     2.419647372352028e+04     2.419681641887032e+04     2.419818719361242e+04
    3400           -1.26733505e+05            2.39173808e+00            9.97585508e-01            1.00236887e+00     2.425664398063203e+04     2.425693388730203e+04     2.425722475034258e+04     2.425751496934058e+04     2.425780530026992e+04     2.425896661990781e+04
    3600           -1.26978676e+05            1.42166907e+00            9.98549639e-01            1.00139289e+00     2.418852331799143e+04     2.418869186108350e+04     2.418886133961922e+04     2.418903015658335e+04     2.418919910446090e+04     2.418987489093037e+04
    3800           -1.27006485e+05            1.38022571e+00            9.98580557e-01            1.00134090e+00     2.424014571321752e+04     2.424030936002134e+04     2.424047385418528e+04     2.424063776964601e+04     2.424080178997028e+04     2.424145786672305e+04
    4000           -1.26831737e+05            1.04696409e+00            9.98930071e-01            1.00102395e+00     2.416054828921259e+04     2.416067008167396e+04     2.416079270183504e+04     2.416091475367804e+04     2.416103691002746e+04     2.416152553084234e+04
    4200           -1.26744253e+05            2.28753111e+00            9.97687126e-01            1.00226206e+00     2.427443403541770e+04     2.427471256930394e+04     2.427499195382703e+04     2.427527076948411e+04     2.427554968190494e+04     2.427666532839218e+04
    4400           -1.26856994e+05            2.61153713e+00            9.97364567e-01            1.00258750e+00     2.421406869967384e+04     2.421438804138143e+04     2.421470829202606e+04     2.421502792414924e+04     2.421534766725949e+04     2.421662663484514e+04
    4600           -1.26998867e+05            3.70120931e+00            9.96264197e-01            1.00366632e+00     2.426383834599666e+04     2.426429423208311e+04     2.426475095516480e+04     2.426520711111145e+04     2.426566336793196e+04     2.426748838986727e+04
    4800           -1.27030636e+05            8.36733123e-01            9.99139972e-01            1.00081340e+00     2.423158733768864e+04     2.423168382659791e+04     2.423178118303847e+04     2.423187794242176e+04     2.423197481229703e+04     2.423236228690543e+04
    5000           -1.26920430e+05            1.25377869e+00            9.98720001e-01            1.00122749e+00     2.421588330605321e+04     2.421603076740138e+04     2.421617909548630e+04     2.421632683877968e+04     2.421647468453972e+04     2.421706606302624e+04
    5200           -1.26983425e+05            2.64279476e+00            9.97334099e-01            1.00261955e+00     2.418546023729456e+04     2.418578203024784e+04     2.418610463351949e+04     2.418642666156077e+04     2.418674880432177e+04     2.418803737134898e+04
    5400           -1.26871587e+05            1.61895919e+00            9.98354410e-01            1.00159224e+00     2.417854723757880e+04     2.417874128873843e+04     2.417893624314785e+04     2.417913056617790e+04     2.417932501010369e+04     2.418010278262857e+04
    5600           -1.26903132e+05            4.86787225e+00            9.95123282e-01            1.00485886e+00     2.417666792654579e+04     2.417726800244755e+04     2.417786890187021e+04     2.417846921526208e+04     2.417906964592942e+04     2.418147136531304e+04
    5800           -1.26613869e+05            1.54801088e+00            9.98423173e-01            1.00151910e+00     2.416085709301027e+04     2.416104190377681e+04     2.416122752124445e+04     2.416141256698306e+04     2.416159772685182e+04     2.416233836069336e+04
    6000           -1.26919762e+05            2.08567213e+00            9.97887194e-01            1.00205842e+00     2.415662012437272e+04     2.415687094183166e+04     2.415712252325975e+04     2.415737357023204e+04     2.415762471973596e+04     2.415862931509920e+04
    6200           -1.26861673e+05            2.34870517e+00            9.97622937e-01            1.00232021e+00     2.423977991761158e+04     2.424006474825358e+04     2.424035038581475e+04     2.424063545871037e+04     2.424092064056714e+04     2.424206136352270e+04
    6400           -1.26718317e+05            5.00296140e+00            9.94987249e-01            1.00499299e+00     2.422101521485313e+04     2.422163214692464e+04     2.422224987163748e+04     2.422286702052535e+04     2.422348429046573e+04     2.422595336607833e+04
    6600           -1.26490471e+05            3.09149520e+00            9.96872402e-01            1.00305515e+00     2.413174629621258e+04     2.413212551647703e+04     2.413250567723614e+04     2.413288519682149e+04     2.413326483179759e+04     2.413478336738261e+04
    6800           -1.26875861e+05            2.00620711e+00            9.97958204e-01            1.00197047e+00     2.417000828021161e+04     2.417025080171542e+04     2.417049416817182e+04     2.417073695657427e+04     2.417097985019654e+04     2.417195142018146e+04
    7000           -1.26620203e+05            6.61813212e-01            9.99311694e-01            1.00063529e+00     2.425067823402461e+04     2.425075410814078e+04     2.425083077935786e+04     2.425090688474106e+04     2.425098310305597e+04     2.425128797208734e+04
    7200           -1.26668133e+05            1.26535684e+00            9.98688990e-01            1.00121959e+00     2.403432450808016e+04     2.403447420705225e+04     2.403462478391453e+04     2.403477476065115e+04     2.403492484623839e+04     2.403552518439663e+04
    7400           -1.26932375e+05            3.32089867e+00            9.96654427e-01            1.00329604e+00     2.415836730784283e+04     2.415877265632629e+04     2.415917883268867e+04     2.415958443459922e+04     2.415999014539802e+04     2.416161298295321e+04
    7600           -1.27013187e+05            8.39465852e-01            9.99126820e-01            1.00080569e+00     2.428849338530484e+04     2.428858948138856e+04     2.428868641791750e+04     2.428878275078784e+04     2.428887920669565e+04     2.428926502808646e+04
    7800           -1.27129252e+05            5.35687990e-01            9.99439847e-01            1.00051120e+00     2.428191566670191e+04     2.428197298601033e+04     2.428203119321539e+04     2.428208878970579e+04     2.428214649888231e+04     2.428237733106272e+04
    8000           -1.27184288e+05            4.39472604e+00            9.95591464e-01            1.00438074e+00     2.420766099055506e+04     2.420820044417385e+04     2.420874082853774e+04     2.420928057747862e+04     2.420982044149205e+04     2.421197989242903e+04
    8200           -1.26883768e+05            1.76277483e+00            9.98214149e-01            1.00173961e+00     2.413643792936814e+04     2.413664836973018e+04     2.413685968046416e+04     2.413707040151842e+04     2.413728122711820e+04     2.413812452486826e+04
    8400           -1.26998208e+05            8.54593985e-01            9.99111119e-01            1.00082025e+00     2.416263911222951e+04     2.416273654472943e+04     2.416283483389694e+04     2.416293252892677e+04     2.416303033593649e+04     2.416342155964348e+04
    8600           -1.26850723e+05            1.40033128e+00            9.98567221e-01            1.00136779e+00     2.415515886024322e+04     2.415532630509492e+04     2.415549460374372e+04     2.415566231061629e+04     2.415583012842880e+04     2.415650139661438e+04
    8800           -1.27040293e+05            1.09757184e+00            9.98870828e-01            1.00106590e+00     2.409430330825924e+04     2.409443152157861e+04     2.409456053551159e+04     2.409468899147999e+04     2.409481755391316e+04     2.409533179956708e+04
    9000           -1.26857881e+05            2.41901906e+00            9.97547850e-01            1.00238572e+00     2.424096070995937e+04     2.424125388651658e+04     2.424154786175483e+04     2.424184131177306e+04     2.424213484730601e+04     2.424330898465265e+04
    9200           -1.26716336e+05            1.54286179e+00            9.98436747e-01            1.00152240e+00     2.403783030275826e+04     2.403801490566185e+04     2.403820034729314e+04     2.403838519340938e+04     2.403857015840023e+04     2.403931001404221e+04
    9400           -1.26697091e+05            1.55595146e+00            9.98405441e-01            1.00151722e+00     2.428077116554885e+04     2.428095745755441e+04     2.428114463375273e+04     2.428133118716659e+04     2.428151786285351e+04     2.428226456015818e+04
    9600           -1.26781838e+05            1.70963467e+00            9.98263045e-01            1.00168222e+00     2.421308611524868e+04     2.421329013438696e+04     2.421349506158112e+04     2.421369937447726e+04     2.421390379560982e+04     2.421472147597096e+04
    9800           -1.26554020e+05            1.55868232e+00            9.98405042e-01            1.00152229e+00     2.410593775919297e+04     2.410612510187975e+04     2.410631325713411e+04     2.410650085414180e+04     2.410668855395481e+04     2.410743934871664e+04
   10000           -1.26623188e+05            5.61842335e-01            9.99411344e-01            1.00053500e+00     2.411076301869837e+04     2.411082667480122e+04     2.411089121734307e+04     2.411095517171916e+04     2.411101922476025e+04     2.411127543082212e+04
   10200           -1.26441348e+05            8.67967538e-01            9.99103560e-01            1.00083945e+00     2.409060251335066e+04     2.409070296779231e+04     2.409080423685957e+04     2.409090492516095e+04     2.409100573053704e+04     2.409140894772342e+04
   10400           -1.26692445e+05            2.38835418e+00            9.97582192e-01            1.00235875e+00     2.420740870004602e+04     2.420769795533228e+04     2.420798806828976e+04     2.420827757934795e+04     2.420856720682153e+04     2.420972571359704e+04
   10600           -1.26733916e+05            1.81039987e+00            9.98167245e-01            1.00178796e+00     2.427163758801659e+04     2.427185505846433e+04     2.427207334598105e+04     2.427229103214776e+04     2.427250884864094e+04     2.427338010926530e+04
   10800           -1.26864627e+05            1.68707127e+00            9.98275597e-01            1.00164961e+00     2.414602686567631e+04     2.414622783866686e+04     2.414642972107834e+04     2.414663097110945e+04     2.414683234093778e+04     2.414763781619925e+04
   11000           -1.26794696e+05            1.80803011e+00            9.98167247e-01            1.00178321e+00     2.418728803070245e+04     2.418750376068080e+04     2.418772032533648e+04     2.418793632818186e+04     2.418815242840846e+04     2.418901682611446e+04
   11200           -1.26487647e+05            1.77902567e+00            9.98182446e-01            1.00174036e+00     2.438325293858583e+04     2.438346696345304e+04     2.438368180446624e+04     2.438389607648872e+04     2.438411045721847e+04     2.438496797585110e+04
   11400           -1.26607481e+05            1.85121615e+00            9.98129040e-01            1.00183140e+00     2.404562874818688e+04     2.404585099544664e+04     2.404607410627097e+04     2.404629660774588e+04     2.404651922927845e+04     2.404740971037003e+04
   11600           -1.26454819e+05            3.06043361e+00            9.96928052e-01            1.00304883e+00     2.419144885237678e+04     2.419182351916712e+04     2.419219898921456e+04     2.419257390932161e+04     2.419294892966331e+04     2.419444900694983e+04
   11800           -1.26415044e+05            3.54536333e+00            9.96434152e-01            1.00352470e+00     2.429913488726929e+04     2.429956909779457e+04     2.430000414002213e+04     2.430043860051122e+04     2.430087317292008e+04     2.430261145857088e+04
   12000           -1.26931226e+05            7.94635516e-01            9.99170887e-01            1.00076010e+00     2.418979135546176e+04     2.418988273085836e+04     2.418997502359741e+04     2.419006671267624e+04     2.419015849956166e+04     2.419052564366156e+04
   12200           -1.26693615e+05            1.88418802e+00            9.98092570e-01            1.00186085e+00     2.416265581631401e+04     2.416288306406960e+04     2.416311112847001e+04     2.416333861488661e+04     2.416356621540648e+04     2.416447661449895e+04
   12400           -1.26892779e+05            1.99132612e+00            9.97977178e-01            1.00195970e+00     2.425996676181268e+04     2.426020665800279e+04     2.426044742467835e+04     2.426068760200306e+04     2.426092788360385e+04     2.426188900539501e+04
   12600           -1.26993426e+05            2.72999190e+00            9.97247893e-01            1.00270774e+00     2.423355695837654e+04     2.423388897483347e+04     2.423422191122257e+04     2.423455423326716e+04     2.423488665997312e+04     2.423621636156970e+04
   12800           -1.27127810e+05            2.24599767e+00            9.97724495e-01            1.00221635e+00     2.429468242647684e+04     2.429495390239219e+04     2.429522621615108e+04     2.429549793964437e+04     2.429576977851489e+04     2.429685713055294e+04
   13000           -1.26996662e+05            1.37451233e+00            9.98594957e-01            1.00134390e+00     2.433594052560193e+04     2.433610357842593e+04     2.433626741851167e+04     2.433643070381360e+04     2.433659409785116e+04     2.433724767010038e+04
   13200           -1.26793961e+05            1.60701513e+00            9.98367463e-01            1.00158141e+00     2.429566157378329e+04     2.429585412947832e+04     2.429604758313915e+04     2.429624043199631e+04     2.429643338586655e+04     2.429720519794981e+04
   13400           -1.26898966e+05            1.73771079e+00            9.98220667e-01            1.00169594e+00     2.429731476569797e+04     2.429752342355665e+04     2.429773296136656e+04     2.429794190117535e+04     2.429815094787371e+04     2.429898713004946e+04
   13600           -1.26909080e+05            1.58056268e+00            9.98391757e-01            1.00155279e+00     2.410225043581358e+04     2.410243975098560e+04     2.410262986584229e+04     2.410281944560845e+04     2.410300911732030e+04     2.410376779882701e+04
   13800           -1.26568490e+05            2.66946037e+00            9.97314003e-01            1.00265282e+00     2.425343633296964e+04     2.425376054212324e+04     2.425408562194746e+04     2.425441010620222e+04     2.425473469896802e+04     2.425603306496640e+04
   14000           -1.26762314e+05            4.67227737e+00            9.95310300e-01            1.00465462e+00     2.417975943989076e+04     2.418033580117802e+04     2.418091300924591e+04     2.418148964871663e+04     2.418206638615486e+04     2.418437333241896e+04
   14200           -1.26940979e+05            3.85426394e+00            9.96129972e-01            1.00383834e+00     2.425823507047103e+04     2.425870956988866e+04     2.425918487979789e+04     2.425965961808516e+04     2.426013446870831e+04     2.426203386694559e+04
   14400           -1.27003067e+05            3.02800155e+00            9.96952511e-01            1.00300838e+00     2.423587832766750e+04     2.423624877672404e+04     2.423662002000500e+04     2.423699069787965e+04     2.423736148935724e+04     2.423884465104698e+04
   14600           -1.26842654e+05            1.09861654e+00            9.98861589e-01            1.00105873e+00     2.413204747661318e+04     2.413217651788577e+04     2.413230637468306e+04     2.413243565425002e+04     2.413256504822640e+04     2.413308261983962e+04
   14800           -1.26713522e+05            2.02909580e+00            9.97951690e-01            1.00200980e+00     2.417611164391258e+04     2.417635657625972e+04     2.417660237540634e+04     2.417684758192988e+04     2.417709289586283e+04     2.417807414781309e+04
   15000           -1.26731066e+05            2.16751210e+00            9.97820066e-01            1.00215503e+00     2.408741293639015e+04     2.408767549291310e+04     2.408793886559699e+04     2.408820165109227e+04     2.408846455739736e+04     2.408951617840457e+04
   15200           -1.26782977e+05            1.09941650e+00            9.98881427e-01            1.00108022e+00     2.417109676987959e+04     2.417122559683313e+04     2.417135528825032e+04     2.417148437889125e+04     2.417161358314594e+04     2.417213039641229e+04
   15400           -1.26984113e+05            3.07147448e+00            9.96901688e-01            1.00304445e+00     2.416985133492385e+04     2.417022587116545e+04     2.417060134037150e+04     2.417097617248687e+04     2.417135111957209e+04     2.417285090422034e+04
   15600           -1.26969082e+05            1.81071463e+00            9.98155735e-01            1.00177704e+00     2.429818904470635e+04     2.429840482270702e+04     2.429862140088221e+04     2.429883742284208e+04     2.429905354976053e+04     2.429991805481471e+04
   15800           -1.26931037e+05            2.43626323e+00            9.97539361e-01            1.00241176e+00     2.425248118007751e+04     2.425277748709735e+04     2.425307460700437e+04     2.425337114333293e+04     2.425366779917720e+04     2.425485441827688e+04
   16000           -1.26901984e+05            7.32678582e-01            9.99244021e-01            1.00070934e+00     2.412463529403323e+04     2.412471848976058e+04     2.412480248178533e+04     2.412488591789355e+04     2.412496946044768e+04     2.412530362686213e+04
   16200           -1.26648068e+05            4.03111747e+00            9.95962320e-01            1.00402446e+00     2.422652042332825e+04     2.422701491032185e+04     2.422751029893734e+04     2.422800505539386e+04     2.422849993381841e+04     2.423047944430858e+04
   16400           -1.26746753e+05            1.41771158e+00            9.98556211e-01            1.00139156e+00     2.420798106393236e+04     2.420815063607742e+04     2.420832101252205e+04     2.420849084279177e+04     2.420866076995591e+04     2.420934047597947e+04
   16600           -1.26628082e+05            1.34254793e+00            9.98629606e-01            1.00131463e+00     2.410066948321478e+04     2.410082820943138e+04     2.410098775892394e+04     2.410114675173520e+04     2.410130584285597e+04     2.410194220249717e+04
